id,source_id,destination_id,timestamp,created_at,n_interpolation_points,step_distance_km,value
258,16,20,2025-05-09T09:42+00:00,2025-07-19T11:32:32+00:00,2,1749.8916974753722,0.03106848415966741
259,20,60,2025-05-11T23:12+00:00,2025-07-19T11:32:32+00:00,5,200.0,0.00800223481421624
260,60,14,2025-05-12T03:30+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.008326093098433782
261,14,28,2025-05-12T13:21+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.040699053571466484
262,54,16,2025-05-08T07:55+00:00,2025-07-19T11:32:32+00:00,5,345.64812994681307,0.016626356107881622
263,16,20,2025-05-08T11:27+00:00,2025-07-19T11:32:32+00:00,2,1749.8916974753722,0.02231343869903224
264,20,60,2025-05-09T01:52+00:00,2025-07-19T11:32:32+00:00,5,200.0,0.5
265,60,14,2025-05-09T01:54+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.5
266,14,28,2025-05-09T03:45+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.5
267,16,20,2025-05-08T11:27+00:00,2025-07-19T11:32:32+00:00,2,1749.8916974753722,0.02231343869903224
268,20,60,2025-05-09T01:52+00:00,2025-07-19T11:32:32+00:00,5,200.0,0.5
269,60,14,2025-05-09T03:22+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.5
270,14,28,2025-05-09T03:45+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.5
271,54,16,2025-05-08T23:40+00:00,2025-07-19T11:32:32+00:00,5,345.64812994681307,0.03047203326464415
272,16,20,2025-05-09T11:21+00:00,2025-07-19T11:32:32+00:00,2,1749.8916974753722,0.023202938145644076
273,20,60,2025-05-11T23:12+00:00,2025-07-19T11:32:32+00:00,5,200.0,0.00800223481421624
274,60,14,2025-05-12T03:30+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.008326093098433782
275,14,28,2025-05-12T13:21+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.040699053571466484
276,54,37,2025-05-09T20:27+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.10526938952250978
277,37,16,2025-05-10T01:42+00:00,2025-07-19T11:32:32+00:00,5,328.9480959556589,0.05215356307841772
278,16,20,2025-05-10T21:22+00:00,2025-07-19T11:32:32+00:00,2,1749.8916974753722,0.032295464698450495
279,20,60,2025-05-11T18:47+00:00,2025-07-19T11:32:32+00:00,5,200.0,0.0399253339528138
280,60,14,2025-05-12T03:30+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.008326093098433782
281,14,28,2025-05-12T13:21+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.040699053571466484
