id,source_id,destination_id,timestamp,created_at,n_interpolation_points,step_distance_km,value
262,19,50,2025-05-08T07:55+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.016626356107881622
263,50,35,2025-05-08T11:27+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.02231343869903224
264,35,55,2025-05-09T01:52+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
265,55,38,2025-05-09T01:54+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
266,38,6,2025-05-09T03:45+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
267,50,35,2025-05-08T11:27+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.02231343869903224
268,35,55,2025-05-09T01:52+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
269,55,38,2025-05-09T03:22+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
270,38,6,2025-05-09T03:45+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
271,19,50,2025-05-08T23:40+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.03047203326464415
272,50,35,2025-05-09T11:21+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.023202938145644076
273,35,55,2025-05-11T23:12+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.00800223481421624
274,55,38,2025-05-12T03:30+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.008326093098433782
275,38,6,2025-05-12T13:21+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.040699053571466484
276,19,51,2025-05-09T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.10526938952250978
277,51,50,2025-05-10T01:42+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.05215356307841772
278,50,35,2025-05-10T21:22+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.032295464698450495
279,35,55,2025-05-11T18:47+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.0399253339528138
280,55,38,2025-05-12T03:30+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.008326093098433782
281,38,6,2025-05-12T13:21+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.040699053571466484
282,19,50,2025-05-15T02:00+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.06416387640517396
283,50,35,2025-05-15T09:17+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.01907719731525816
284,35,55,2025-05-16T01:00+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.017636340339722667
285,55,38,2025-05-16T03:33+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.007246239595831423
286,38,6,2025-05-16T08:13+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.009565318672091675
287,19,51,2025-05-15T17:10+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05625293357316735
288,51,50,2025-05-16T04:21+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.05732417589886873
289,50,35,2025-05-16T15:08+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
290,35,55,2025-05-18T23:00+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.014202961372691125
291,55,38,2025-05-19T01:47+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.011430203126470723
292,38,6,2025-05-19T14:28+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05021127319026653
293,19,50,2025-05-13T20:27+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.17079548202237452
294,50,35,2025-05-14T11:17+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.017293156569905425
295,35,55,2025-05-15T00:40+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.011430203126470723
296,55,38,2025-05-15T03:49+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.006305547287335858
297,38,6,2025-05-15T13:51+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05625293357316735
298,50,35,2025-05-15T09:17+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.01907719731525816
299,35,55,2025-05-16T01:00+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.017636340339722667
300,55,38,2025-05-16T03:33+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.007246239595831423
301,38,6,2025-05-16T08:13+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.009565318672091675
302,19,51,2025-05-16T20:28+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
303,51,50,2025-05-17T01:58+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
304,50,35,2025-05-17T15:51+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.03356922328148251
305,35,55,2025-05-18T23:00+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.014202961372691125
306,55,38,2025-05-19T01:47+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.011430203126470723
307,38,6,2025-05-19T14:28+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05021127319026653
308,19,51,2025-05-20T01:13+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
309,51,50,2025-05-20T01:13+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
310,50,35,2025-05-20T08:18+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.017293156569905425
311,35,55,2025-05-21T01:29+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
312,55,38,2025-05-21T03:33+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.006181460891611144
313,38,6,2025-05-21T10:21+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.02608407514638293
314,19,51,2025-05-21T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
315,51,50,2025-05-22T01:58+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
316,50,35,2025-05-22T09:33+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.01567328806604857
317,35,55,2025-05-23T00:40+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.032295464698450495
318,55,38,2025-05-23T03:35+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.0065611931340162225
319,38,6,2025-05-23T07:31+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.008836400460607715
320,50,35,2025-05-24T16:36+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.01907719731525816
321,35,55,2025-05-25T23:48+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
322,55,38,2025-05-26T01:52+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.011658416554833096
323,38,6,2025-05-26T07:32+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.01598484834220258
324,66,51,2025-05-26T20:37+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.03356922328148251
325,51,50,2025-05-28T01:57+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
326,50,35,2025-05-28T08:09+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.009193705367288094
327,35,55,2025-05-29T00:40+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.01598484834220258
328,55,38,2025-05-29T03:34+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.021041347020468282
329,38,6,2025-05-29T11:31+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.06297335605699649
330,19,51,2025-05-29T01:05+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.01567328806604857
331,51,50,2025-05-29T01:05+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.01567328806604857
332,50,35,2025-05-29T09:38+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.018342890697743287
333,35,55,2025-05-30T01:45+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.023660578155461194
334,55,38,2025-05-30T04:32+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.012128434984274237
335,38,6,2025-05-30T12:00+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.07585818002124355
336,66,51,2025-05-27T20:32+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
337,51,50,2025-05-31T01:13+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.09279295311715702
338,50,35,2025-05-31T16:02+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.04833762871990521
339,35,55,2025-06-03T02:21+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
340,55,38,2025-06-03T05:17+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
341,38,6,2025-06-03T05:41+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
342,19,51,2025-06-02T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.20424030228409187
343,51,50,2025-06-03T01:53+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
344,50,35,2025-06-03T09:42+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.0131253183371028
345,35,55,2025-06-04T01:55+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.021041347020468282
346,55,38,2025-06-04T03:39+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.01907719731525816
347,38,6,2025-06-04T07:57+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.025580788312007684
348,19,51,2025-06-09T17:10+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
349,51,50,2025-06-10T01:09+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.040699053571466484
350,50,35,2025-06-10T09:33+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.010771730045141615
351,35,55,2025-06-11T02:05+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.02819528797014257
352,55,38,2025-06-11T03:46+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.021457289717603516
353,38,6,2025-06-11T11:15+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.1150667320455498
354,19,51,2025-06-04T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05625293357316735
355,51,50,2025-06-05T03:32+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
356,50,35,2025-06-05T07:50+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.019455084568193025
357,35,55,2025-06-06T00:47+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
358,55,38,2025-06-06T03:41+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
359,38,6,2025-06-06T13:15+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.08017291217281233
360,19,50,2025-06-07T06:06+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.5
361,50,35,2025-06-07T15:48+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.037687890508605916
362,35,55,2025-06-10T01:57+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.021457289717603516
363,55,38,2025-06-10T04:42+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.019455084568193025
364,38,6,2025-06-10T13:09+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.10526938952250978
365,19,51,2025-06-09T17:10+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.5
366,51,50,2025-06-10T01:09+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.040699053571466484
367,50,35,2025-06-10T07:30+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.01567328806604857
368,35,55,2025-06-11T02:05+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.02819528797014257
369,55,38,2025-06-11T03:46+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.021457289717603516
370,38,6,2025-06-11T11:15+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.1150667320455498
371,19,51,2025-06-11T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.03356922328148251
372,51,50,2025-06-12T02:33+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.039165722796764356
373,50,35,2025-06-12T08:46+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.011430203126470723
374,35,55,2025-06-13T02:23+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.04565117078444372
375,55,38,2025-06-13T03:56+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.037687890508605916
376,38,6,2025-06-13T13:15+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.22443598573092644
377,19,50,2025-06-14T06:16+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.02711971720176304
378,50,35,2025-06-14T17:42+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.13705129257545967
379,35,55,2025-06-16T00:08+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
380,55,38,2025-06-16T04:23+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.026596993576865856
381,38,6,2025-06-16T09:58+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.0894800593335614
382,19,50,2025-06-17T23:02+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.08627419449591667
383,50,35,2025-06-18T08:03+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
384,35,55,2025-06-19T01:55+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.02608407514638293
385,55,38,2025-06-19T03:42+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.025580788312007684
386,38,6,2025-06-19T07:58+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.06786229357699446
387,19,50,2025-06-17T05:09+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.5
388,50,35,2025-06-17T09:14+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.03047203326464415
389,35,55,2025-06-18T01:49+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.021041347020468282
390,55,38,2025-06-18T03:46+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.01567328806604857
391,38,6,2025-06-18T08:13+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.06297335605699649
392,19,51,2025-06-18T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.09621554171069287
393,51,50,2025-06-19T03:43+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
394,50,35,2025-06-19T10:29+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
395,35,55,2025-06-20T01:50+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.041487119301695845
396,55,38,2025-06-20T03:34+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.031676228379056384
397,38,6,2025-06-20T08:23+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.11711899087578047
398,19,51,2025-06-20T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.1150667320455498
399,51,50,2025-06-21T01:05+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.11304583007207897
400,50,35,2025-06-21T15:54+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.10526938952250978
401,35,55,2025-06-22T23:10+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
402,55,38,2025-06-23T04:07+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.021457289717603516
403,38,6,2025-06-23T12:39+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.17946151940732674
404,60,49,2025-06-21T00:37+00:00,2025-07-25T07:16:47+00:00,3,200.0,0.05732417589886873
405,49,5,2025-06-21T11:57+00:00,2025-07-25T07:16:47+00:00,2,1463.1842370643592,0.05315113639806372
406,5,3,2025-06-22T04:49+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.5
407,3,58,2025-06-22T19:15+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.08786391482930125
408,58,6,2025-06-23T12:04+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.17946151940732674
409,46,31,2025-07-02T14:03+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.13470305195202806
410,31,4,2025-07-03T07:46+00:00,2025-07-25T07:16:47+00:00,5,2008.4328674129106,0.3318122278318339
411,4,5,2025-07-03T13:21+00:00,2025-07-25T07:16:47+00:00,4,564.6343845041857,0.3143198860617462
412,5,3,2025-07-04T02:48+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.041487119301695845
413,3,58,2025-07-04T07:19+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.1150667320455498
414,58,6,2025-07-04T08:29+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.14931293453084377
415,19,51,2025-06-23T20:27+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.0717575422637513
416,51,50,2025-06-24T02:52+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.5
417,50,35,2025-06-24T07:33+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.03841998550156536
418,35,55,2025-06-25T02:05+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.04565117078444372
419,55,38,2025-06-25T03:42+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.05021127319026653
420,38,6,2025-06-25T13:20+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.22443598573092644
421,19,50,2025-06-26T05:57+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.06537533342557263
422,50,35,2025-06-26T11:21+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
423,35,55,2025-06-27T02:12+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.031676228379056384
424,55,38,2025-06-27T04:01+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.02608407514638293
425,38,6,2025-06-27T13:20+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.21081829347774705
426,19,50,2025-06-26T05:55+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.06537533342557263
427,50,35,2025-06-26T11:21+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
428,35,55,2025-06-27T02:12+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.031676228379056384
429,55,38,2025-06-27T04:01+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.02608407514638293
430,38,6,2025-06-27T13:20+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.21081829347774705
431,60,59,2025-07-01T03:11+00:00,2025-07-25T07:16:47+00:00,4,200.0,0.5
432,59,5,2025-07-01T09:05+00:00,2025-07-25T07:16:47+00:00,2,1510.0402961062882,0.09449036895015929
433,5,3,2025-07-02T02:28+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.05841455554239626
434,3,58,2025-07-02T07:45+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.08017291217281233
435,58,6,2025-07-02T09:57+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.11711899087578047
436,53,36,2025-06-25T15:02+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.13705129257545967
437,36,3,2025-06-25T19:45+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.14931293453084377
438,3,58,2025-06-26T06:44+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.08166025546159462
439,58,6,2025-06-26T07:02+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.1150667320455498
440,19,50,2025-06-27T04:07+00:00,2025-07-25T07:16:47+00:00,5,345.64812994681307,0.5
441,50,35,2025-06-27T09:44+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.041487119301695845
442,35,55,2025-06-30T00:02+00:00,2025-07-25T07:16:47+00:00,5,200.0,0.08627419449591667
443,55,38,2025-06-30T01:50+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.0787103371705352
444,38,6,2025-06-30T08:00+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.19154534856146752
445,19,51,2025-07-15T01:51+00:00,2025-07-25T07:16:47+00:00,2,200.0,0.21755022357688752
446,51,50,2025-07-15T01:51+00:00,2025-07-25T07:16:47+00:00,5,328.9480959556589,0.21755022357688752
447,50,35,2025-07-15T09:41+00:00,2025-07-25T07:16:47+00:00,2,1749.8916974753722,0.5
448,35,55,2025-07-16T01:56+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.041487119301695845
449,55,38,2025-07-16T03:50+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.037687890508605916
450,38,6,2025-07-16T13:33+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.1624650625806961
451,66,51,2025-06-28T01:02+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.07727220213665989
452,51,50,2025-06-28T01:02+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.07727220213665989
453,50,35,2025-06-28T21:34+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.5
454,35,55,2025-06-30T00:02+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.08627419449591667
455,55,38,2025-06-30T01:50+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.0787103371705352
456,38,6,2025-06-30T09:27+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.21081829347774705
457,19,50,2025-07-01T06:33+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.039165722796764356
458,50,35,2025-07-01T11:33+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.03841998550156536
459,35,55,2025-07-02T01:53+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.04565117078444372
460,55,38,2025-07-02T03:25+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.04926600608402663
461,38,6,2025-07-02T13:30+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.19154534856146752
462,19,50,2025-07-03T02:00+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.12564785651534566
463,50,35,2025-07-03T09:20+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.014774031693273055
464,35,55,2025-07-10T01:56+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.011658416554833096
465,55,38,2025-07-10T03:34+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.009756665624551356
466,38,6,2025-07-10T13:43+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.09621554171069287
467,19,50,2025-07-03T02:00+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.12564785651534566
468,50,35,2025-07-03T09:20+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.014774031693273055
469,35,55,2025-07-10T01:56+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.011658416554833096
470,55,38,2025-07-10T05:05+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.0131253183371028
471,38,6,2025-07-10T13:43+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.09621554171069287
472,19,50,2025-07-03T02:00+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.12564785651534566
473,50,35,2025-07-03T09:20+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.014774031693273055
474,35,55,2025-07-10T01:56+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.011658416554833096
475,55,38,2025-07-10T03:34+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.009756665624551356
476,38,6,2025-07-10T13:43+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.09621554171069287
477,19,51,2025-07-04T22:00+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.2460112835510519
478,51,50,2025-07-08T01:57+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
479,50,35,2025-07-08T19:14+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.15976199694366905
480,35,55,2025-07-09T01:49+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.009565318672091675
481,55,38,2025-07-09T03:36+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.007845023030455634
482,38,6,2025-07-09T13:11+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.07446794516602803
483,19,51,2025-07-07T20:27+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.10526938952250978
484,51,50,2025-07-08T01:57+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
485,50,35,2025-07-08T21:08+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.5
486,35,55,2025-07-10T01:56+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.011658416554833096
487,55,38,2025-07-10T03:34+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.009756665624551356
488,38,6,2025-07-10T13:43+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.09621554171069287
489,19,50,2025-07-10T02:00+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.06537533342557263
490,50,35,2025-07-10T09:21+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.02608407514638293
491,35,55,2025-07-11T01:52+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.01567328806604857
492,55,38,2025-07-11T03:31+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.014202961372691125
493,38,6,2025-07-11T11:58+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.09621554171069287
494,19,51,2025-07-15T01:51+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.21755022357688752
495,51,50,2025-07-15T01:51+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.21755022357688752
496,50,35,2025-07-15T07:38+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.043107254941086116
497,35,55,2025-07-16T03:12+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.037687890508605916
498,55,38,2025-07-16T05:00+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.037687890508605916
499,38,6,2025-07-16T13:33+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.1624650625806961
500,19,51,2025-07-11T23:02+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.1150667320455498
501,51,50,2025-07-12T02:57+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
502,50,35,2025-07-12T15:37+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.1278615663190813
503,35,55,2025-07-13T23:47+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.032926394798136256
504,55,38,2025-07-14T02:01+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.021881270936130466
505,38,6,2025-07-15T14:59+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.19154534856146752
506,19,51,2025-07-16T17:18+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.017293156569905425
507,51,50,2025-07-17T01:52+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
508,50,35,2025-07-17T09:38+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.037687890508605916
509,35,55,2025-07-18T01:47+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.037687890508605916
510,55,38,2025-07-18T03:30+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.03422415769239588
511,38,6,2025-07-18T11:39+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.1150667320455498
512,19,51,2025-07-15T17:10+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.18242552380635635
513,51,50,2025-07-16T01:48+00:00,2025-07-25T07:16:48+00:00,5,328.9480959556589,0.5
514,50,35,2025-07-16T08:35+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.5
515,35,55,2025-07-17T01:28+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.5
516,55,38,2025-07-17T03:29+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.03422415769239588
517,38,6,2025-07-17T14:50+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.15187116365665923
518,19,50,2025-07-17T04:06+00:00,2025-07-25T07:16:48+00:00,5,345.64812994681307,0.5
519,50,35,2025-07-17T09:38+00:00,2025-07-25T07:16:48+00:00,2,1749.8916974753722,0.037687890508605916
520,35,55,2025-07-18T01:47+00:00,2025-07-25T07:16:48+00:00,5,200.0,0.037687890508605916
521,55,38,2025-07-18T03:30+00:00,2025-07-25T07:16:48+00:00,2,200.0,0.03422415769239588
