order_id,step,status,timestamp,location
27,16,On FedEx vehicle for delivery,2025-02-24T09:51+01:00,"GRASSOBBIO, IT"
27,17,"Delivery exception, Held, unable to collect payment",2025-02-24T16:26+01:00,"GRASSOBBIO, IT"
27,18,At local FedEx facility,2025-02-24T16:55+01:00,"GRASSOBBIO, IT"
27,19,At local FedEx facility,2025-02-25T05:08+01:00,"GRASSOBBIO, IT"
27,20,On FedEx vehicle for delivery,2025-02-25T09:21+01:00,"GRASSOBBIO, IT"
27,21,Delivered,2025-02-25T14:12+01:00,"GAZZANIGA, IT"
31,1,Arrived at Facility,2025-02-27T20:49-05:00,"Thief River Falls, MN, US"
31,2,Departed from Facility,2025-02-27T22:18-05:00,"Thief River Falls, MN, US"
31,3,Export Scan,2025-02-28T02:25-05:00,"Louisville, KY, US"
31,4,Departed from Facility,2025-02-28T05:21-05:00,"Louisville, KY, US"
31,5,Arrived at Facility,2025-02-28T18:51+01:00,"Koeln, DE"
31,6,Import Scan,2025-02-28T23:31+01:00,"Koeln, DE"
31,7,Departed from Facility,2025-03-03T00:45+01:00,"Koeln, DE"
31,8,Arrived at Facility,2025-03-03T01:58+01:00,"Seriate, IT"
31,9,Departed from Facility,2025-03-03T03:40+01:00,"Seriate, IT"
31,10,Arrived at Facility,2025-03-03T05:45+01:00,"Treviolo, IT"
31,11,Out For Delivery,2025-03-03T06:37+01:00,"Treviolo, IT"
31,12,Delivered,2025-03-03T11:03+01:00,"GAZZANIGA, IT"
41,1,Arrived at Facility,2025-04-10T15:14-04:00,"Thief River Falls, MN, US"
41,2,Departed from Facility,2025-04-10T16:27-04:00,"Thief River Falls, MN, US"
41,3,Departed from Facility,2025-04-10T21:11-04:00,"Fargo, ND, US"
41,4,Arrived at Facility,2025-04-11T00:20-04:00,"Louisville, KY, US"
41,5,Departed from Facility,2025-04-11T03:40-04:00,"Louisville, KY, US"
41,6,Arrived at Facility,2025-04-11T17:17+02:00,"Koeln, DE"
41,7,Import Scan,2025-04-11T23:09+02:00,"Koeln, DE"
41,8,Departed from Facility,2025-04-14T01:00+02:00,"Koeln, DE"
41,9,Arrived at Facility,2025-04-14T02:06+02:00,"Seriate, IT"
41,10,Departed from Facility,2025-04-14T04:09+02:00,"Seriate, IT"
41,11,Arrived at Facility,2025-04-14T06:00+02:00,"Treviolo, IT"
41,12,Out For Delivery,2025-04-14T06:35+02:00,"Treviolo, IT"
41,13,Delivered,2025-04-14T14:44+02:00,"GAZZANIGA, IT"
42,1,Arrived at Facility,2025-04-15T07:08-04:00,"Thief River Falls, MN, US"
42,2,Departed from Facility,2025-04-15T13:18-04:00,"Thief River Falls, MN, US"
42,3,Arrived at Facility,2025-04-16T00:19-04:00,"Louisville, KY, US"
42,4,Export Scan,2025-04-16T01:39-04:00,"Louisville, KY, US"
42,5,Departed from Facility,2025-04-16T05:09-04:00,"Louisville, KY, US"
42,6,Arrived at Facility,2025-04-16T18:43+02:00,"Koeln, DE"
42,7,Import Scan,2025-04-16T23:22+02:00,"Koeln, DE"
42,8,Departed from Facility,2025-04-17T03:00+02:00,"Koeln, DE"
42,9,Arrived at Facility,2025-04-17T04:20+02:00,"Seriate, IT"
42,10,Arrived at Facility,2025-04-17T05:32+02:00,"Treviolo, IT"
42,11,Processing at UPS Facility,2025-04-17T06:15+02:00,"Treviolo, IT"
42,12,Delivered,2025-04-17T10:31+02:00,"GAZZANIGA, IT"
45,1,Arrived at Facility,2025-04-28T12:53-04:00,"Thief River Falls, MN, US"
45,2,Departed from Facility,2025-04-28T13:10-04:00,"Thief River Falls, MN, US"
45,3,Departed from Facility,2025-04-28T21:07-04:00,"Fargo, ND, US"
45,4,Arrived at Facility,2025-04-29T00:08-04:00,"Louisville, KY, US"
45,5,Departed from Facility,2025-04-29T03:40-04:00,"Louisville, KY, US"
45,6,Arrived at Facility,2025-04-29T17:36+02:00,"Koeln, DE"
45,7,Import Scan,2025-04-29T23:30+02:00,"Koeln, DE"
45,8,Departed from Facility,2025-04-30T03:00+02:00,"Koeln, DE"
45,9,Arrived at Facility,2025-04-30T04:07+02:00,"Seriate, IT"
45,10,Departed from Facility,2025-04-30T05:44+02:00,"Seriate, IT"
45,11,Arrived at Facility,2025-04-30T05:48+02:00,"Treviolo, IT"
45,12,Out For Delivery,2025-04-30T05:57+02:00,"Treviolo, IT"
45,13,Delivered,2025-04-30T14:08+02:00,"GAZZANIGA, IT"
46,1,Arrived at Facility,2025-05-02T12:18-04:00,"Thief River Falls, MN, US"
46,2,Departed from Facility,2025-05-02T13:10-04:00,"Thief River Falls, MN, US"
46,3,Departed from Facility,2025-05-02T21:06-04:00,"Fargo, ND, US"
46,4,Arrived at Facility,2025-05-03T00:10-04:00,"Louisville, KY, US"
46,5,Export Scan,2025-05-03T01:11-04:00,"Louisville, KY, US"
46,6,Departed from Facility,2025-05-03T11:51-04:00,"Louisville, KY, US"
46,7,Arrived at Facility,2025-05-04T01:24+02:00,"Koeln, DE"
46,8,Import Scan,2025-05-04T19:32+02:00,"Koeln, DE"
46,9,Departed from Facility,2025-05-05T01:00+02:00,"Koeln, DE"
46,10,Arrived at Facility,2025-05-05T02:08+02:00,"Seriate, IT"
46,11,Departed from Facility,2025-05-05T04:41+02:00,"Seriate, IT"
46,12,Arrived at Facility,2025-05-05T05:40+02:00,"Treviolo, IT"
46,13,Out For Delivery,2025-05-05T07:11+02:00,"Treviolo, IT"
46,14,Delivered,2025-05-05T15:53+02:00,"GAZZANIGA, IT"
48,1,Arrived at Facility,2025-05-07T10:22-04:00,"Thief River Falls, MN, US"
48,2,Departed from Facility,2025-05-07T13:18-04:00,"Fargo, ND, US"
48,3,Arrived at Facility,2025-05-07T21:00-04:00,"Louisville, KY, US"
48,4,Departed from Facility,2025-05-07T23:58-04:00,"Louisville, KY, US"
48,5,Export Scan,2025-05-08T01:19-04:00,"Louisville, KY, US"
48,6,Departed from Facility,2025-05-08T05:31-04:00,"Louisville, KY, US"
48,7,Arrived at Facility,2025-05-08T19:16+02:00,"Koeln, DE"
48,8,Import Scan,2025-05-08T23:19+02:00,"Koeln, DE"
48,9,Departed from Facility,2025-05-09T03:00+02:00,"Koeln, DE"
48,10,Arrived at Facility,2025-05-09T03:54+02:00,"Seriate, IT"
48,11,Arrived at Facility,2025-05-09T05:30+02:00,"Treviolo, IT"
48,12,Out For Delivery,2025-05-09T05:49+02:00,"Treviolo, IT"
48,13,Delivered,2025-05-09T11:04+02:00,"GAZZANIGA, IT"
51,1,Export Scan,2025-05-08T02:27-04:00,"Louisville, KY, US"
51,2,Departed from Facility,2025-05-08T05:31-04:00,"Louisville, KY, US"
51,3,Arrived at Facility,2025-05-08T19:16+02:00,"Koeln, DE"
51,4,Arrived at Facility,2025-05-08T23:22+02:00,"Koeln, DE"
51,5,Import Scan,2025-05-08T23:37+02:00,"Koeln, DE"
51,6,Departed from Facility,2025-05-09T03:00+02:00,"Koeln, DE"
51,7,Arrived at Facility,2025-05-09T03:54+02:00,"Seriate, IT"
51,8,Departed from Facility,2025-05-09T05:22+02:00,"Seriate, IT"
51,9,Arrived at Facility,2025-05-09T05:30+02:00,"Treviolo, IT"
51,10,Out For Delivery,2025-05-09T05:45+02:00,"Treviolo, IT"
51,11,Delivered,2025-05-09T14:21+02:00,"GAZZANIGA BG, IT"
50,1,Arrived at Facility,2025-05-07T19:47-04:00,"Thief River Falls, MN, US"
50,2,Departed from Facility,2025-05-07T22:00-04:00,"Thief River Falls, MN, US"
50,3,Export Scan,2025-05-08T02:20-04:00,"Thief River Falls, MN, US"
50,4,Departed from Facility,2025-05-08T05:31-04:00,"Louisville, KY, US"
50,5,Arrived at Facility,2025-05-08T19:16+02:00,"Koeln, DE"
50,6,Import Scan,2025-05-08T23:22+02:00,"Koeln, DE"
50,7,Import Scan,2025-05-08T23:37+02:00,"Koeln, DE"
50,8,Departed from Facility,2025-05-09T03:00+02:00,"Koeln, DE"
50,9,Arrived at Facility,2025-05-09T03:54+02:00,"Seriate, IT"
50,10,Arrived at Facility,2025-05-09T05:30+02:00,"Treviolo, IT"
50,11,Out For Delivery,2025-05-09T05:45+02:00,"Treviolo, IT"
50,12,Delivered,2025-05-09T14:21+02:00,"GAZZANIGA, IT"
54,1,Arrived at Facility,2025-05-09T15:07-04:00,"Thief River Falls, MN, US"
54,2,Departed from Facility,2025-05-09T16:27-04:00,"Thief River Falls, MN, US"
54,3,Departed from Facility,2025-05-09T20:56-04:00,"Fargo, ND, US"
54,4,Arrived at Facility,2025-05-10T00:02-04:00,"Louisville, KY, US"
54,5,Departed from Facility,2025-05-10T15:24-04:00,"Louisville, KY, US"
54,6,Arrived at Facility,2025-05-11T05:17+02:00,"Koeln, DE"
54,7,Import Scan,2025-05-11T20:47+02:00,"Koeln, DE"
54,8,Arrived at Facility,2025-05-12T02:09+02:00,"Seriate, IT"
54,9,Departed from Facility,2025-05-12T03:42+02:00,"Seriate, IT"
54,10,Arrived at Facility,2025-05-12T05:30+02:00,"Treviolo, IT"
54,11,Out For Delivery,2025-05-12T06:27+02:00,"Treviolo, IT"
54,12,Delivered,2025-05-12T15:21+02:00,"GAZZANIGA, IT"
47,1,Arrived at Facility,2025-05-08T09:56-04:00,"Thief River Falls, MN, US"
47,2,Departed from Facility,2025-05-08T13:18-04:00,"Thief River Falls, MN, US"
47,3,Departed from Facility,2025-05-08T21:21-04:00,"Fargo, ND, US"
47,4,Arrived at Facility,2025-05-09T00:48-04:00,"Louisville, KY, US"
47,5,Departed from Facility,2025-05-09T03:43-04:00,"Louisville, KY, US"
47,6,Arrived at Facility,2025-05-09T17:42+02:00,"Koeln, DE"
47,7,Import Scan,2025-05-09T22:42+02:00,"Koeln, DE"
47,8,Departed from Facility,2025-05-12T00:45+02:00,"Koeln, DE"
47,9,Arrived at Facility,2025-05-12T02:09+02:00,"Seriate, IT"
47,10,Departed from Facility,2025-05-12T03:42+02:00,"Seriate, IT"
47,11,Arrived at Facility,2025-05-12T05:30+02:00,"Treviolo, IT"
47,12,Out For Delivery,2025-05-12T06:37+02:00,"Treviolo, IT"
47,13,Delivered,2025-05-12T15:21+02:00,"GAZZANIGA, IT"
52,1,Arrived at Facility,2025-05-08T14:17-04:00,"Thief River Falls, MN, US"
52,2,Departed from Facility,2025-05-08T16:27-04:00,"Thief River Falls, MN, US"
52,3,Departed from Facility,2025-05-09T05:22-04:00,"Louisville, KY, US"
52,4,Arrived at Facility,2025-05-09T19:20+02:00,"Koeln, DE"
52,5,Import Scan,2025-05-09T23:04+02:00,"Koeln, DE"
52,6,Departed from Facility,2025-05-12T00:45+02:00,"Koeln, DE"
52,7,Arrived at Facility,2025-05-12T02:09+02:00,"Seriate, IT"
52,8,Departed from Facility,2025-05-12T03:42+02:00,"Seriate, IT"
52,9,Arrived at Facility,2025-05-12T05:30+02:00,"Treviolo, IT"
52,10,Out For Delivery,2025-05-12T06:36+02:00,"Treviolo, IT"
52,11,Delivered,2025-05-12T15:21+02:00,"GAZZANIGA, IT"
44,1,Arrived at Facility,2025-05-08T14:06-04:00,"Thief River Falls, MN, US"
44,2,Departed from Facility,2025-05-08T16:27-04:00,"Thief River Falls, MN, US"
44,3,Export Scan,2025-05-09T02:13-04:00,"Louisville, KY, US"
44,4,Departed from Facility,2025-05-09T05:22-04:00,"Louisville, KY, US"
44,5,Arrived at Facility,2025-05-09T19:20+02:00,"Koeln, DE"
44,6,Import Scan,2025-05-09T23:13+02:00,"Koeln, DE"
44,7,Departed from Facility,2025-05-12T00:45+02:00,"Koeln, DE"
44,8,Arrived at Facility,2025-05-12T02:09+02:00,"Seriate, IT"
44,9,Departed from Facility,2025-05-12T03:42+02:00,"Seriate, IT"
44,10,Arrived at Facility,2025-05-12T05:30+02:00,"Treviolo, IT"
44,11,Out For Delivery,2025-05-12T06:34+02:00,"Treviolo, IT"
44,12,Delivered,2025-05-12T10:51+02:00,"GAZZANIGA, IT"
49,1,Arrived at Facility,2025-05-08T14:18-04:00,"Thief River Falls, MN, US"
49,2,Departed from Facility,2025-05-08T16:27-04:00,"Thief River Falls, MN, US"
49,3,Departed from Facility,2025-05-08T21:21-04:00,"Fargo, ND, US"
49,4,Arrived at Facility,2025-05-09T00:48-04:00,"Louisville, KY, US"
49,5,Departed from Facility,2025-05-09T03:43-04:00,"Louisville, KY, US"
49,6,Arrived at Facility,2025-05-09T17:42+02:00,"Koeln, DE"
49,7,Import Scan,2025-05-09T22:42+02:00,"Koeln, DE"
49,8,Departed from Facility,2025-05-12T00:45+02:00,"Koeln, DE"
49,9,Arrived at Facility,2025-05-12T02:09+02:00,"Seriate, IT"
49,10,Departed from Facility,2025-05-12T03:42+02:00,"Seriate, IT"
49,11,Arrived at Facility,2025-05-12T05:30+02:00,"Treviolo, IT"
49,12,Out For Delivery,2025-05-12T06:23+02:00,"Treviolo, IT"
49,13,Delivered,2025-05-12T15:21+02:00,"GAZZANIGA, IT"
34,1,Picked up,2025-03-31T13:21-06:00,"BELEN, CR"
34,2,On the way,2025-03-31T15:58-06:00,"BELEN, CR"
34,3,On the way,2025-03-31T17:18-06:00,"BELEN, CR"
34,4,On the way,2025-03-31T17:23-06:00,"BELEN, CR"
34,5,Left FedEx origin facility,2025-03-31T17:25-06:00,"BELEN, CR"
34,6,On the way,2025-03-31T17:25-06:00,"BELEN, CR"
34,7,Arrived at FedEx hub,2025-03-31T23:30-04:00,"MEMPHIS, TN, US"
34,8,On the way,2025-04-01T00:21-04:00,"MEMPHIS, TN, US"
34,9,On the way,2025-04-01T03:40-04:00,"MEMPHIS, TN, US"
34,10,Departed FedEx hub,2025-04-01T04:22-04:00,"MEMPHIS, TN, US"
34,11,Arrived at FedEx hub,2025-04-01T19:38+02:00,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR"
34,12,"On the way, Package available for clearance",2025-04-01T23:58+02:00,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR"
34,13,International shipment release - Import,2025-04-02T08:35+02:00,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR"
34,14,On the way,2025-04-03T03:40+02:00,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR"
34,15,Departed FedEx hub,2025-04-03T04:24+02:00,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR"
34,16,At destination sort facility,2025-04-03T05:26+02:00,"LONATE POZZOLO, IT"
34,17,On the way,2025-04-03T05:51+02:00,"LONATE POZZOLO, IT"
34,18,Departed FedEx hub,2025-04-03T07:36+02:00,"LONATE POZZOLO, IT"
34,19,At local FedEx facility,2025-04-03T09:11+02:00,"GRASSOBBIO, IT"
34,20,On FedEx vehicle for delivery,2025-04-03T09:18+02:00,"GRASSOBBIO, IT"
34,21,Delivered,2025-04-03T10:16+02:00,"GAZZANIGA BG, IT"
43,1,Shipment picked up,2025-04-16T21:45+08:00,"SHENZHEN - CHINA, PEOPLES REPUBLIC"
43,2,"Arrived at DHL Sort Facility SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-17T09:20+08:00,"SHENZHEN - CHINA, PEOPLES REPUBLIC"
43,3,"Processed at SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-17T09:47+08:00,"SHENZHEN - CHINA, PEOPLES REPUBLIC"
43,4,"Shipment has departed from a DHL facility SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-17T11:13+08:00,"SHENZHEN - CHINA, PEOPLES REPUBLIC"
43,5,"Arrived at DHL Sort Facility HONG KONG - HONG KONG SAR, CHINA",2025-04-17T12:48+08:00,"HONG KONG - HONG KONG SAR, CHINA"
43,6,"Processed at HONG KONG - HONG KONG SAR, CHINA",2025-04-17T16:28+08:00,"HONG KONG - HONG KONG SAR, CHINA"
43,7,"Shipment has departed from a DHL facility HONG KONG - HONG KONG SAR, CHINA",2025-04-17T17:34+08:00,"HONG KONG - HONG KONG SAR, CHINA"
43,8,Arrived at DHL Sort Facility LEIPZIG - GERMANY,2025-04-18T01:10+02:00,LEIPZIG - GERMANY
43,9,Processed at LEIPZIG - GERMANY,2025-04-18T02:14+02:00,LEIPZIG - GERMANY
43,10,Shipment has departed from a DHL facility LEIPZIG - GERMANY,2025-04-18T04:34+02:00,LEIPZIG - GERMANY
43,11,Arrived at DHL Sort Facility BRESCIA - ITALY,2025-04-18T06:40+02:00,BRESCIA - ITALY
43,12,Clearance processing complete at BRESCIA - ITALY,2025-04-18T07:13+02:00,BRESCIA - ITALY
43,13,Processed at BRESCIA - ITALY,2025-04-18T07:31+02:00,BRESCIA - ITALY
43,14,Shipment has departed from a DHL facility BRESCIA - ITALY,2025-04-18T08:11+02:00,BRESCIA - ITALY
43,15,Arrived at DHL Delivery Facility BERGAMO - ITALY,2025-04-18T09:04+02:00,BERGAMO - ITALY
43,16,Processed at BERGAMO - ITALY,2025-04-18T09:13+02:00,BERGAMO - ITALY
43,17,Shipment is out with courier for delivery,2025-04-18T09:36+02:00,BERGAMO - ITALY
43,18,Delivered,2025-04-18T11:39+02:00,"GAZZANIGA, IT"
55,1,Arrived at Facility,2025-05-14T19:21-04:00,"Thief River Falls, MN, US"
55,2,Departed from Facility,2025-05-14T22:00-04:00,"Thief River Falls, MN, US"
55,3,Export Scan,2025-05-15T02:08-04:00,"Louisville, KY, US"
55,4,Departed from Facility,2025-05-15T05:17-04:00,"Louisville, KY, US"
55,5,Arrived at Facility,2025-05-15T19:24+02:00,"Koeln, DE"
55,6,Import Scan,2025-05-15T23:51+02:00,"Koeln, DE"
55,7,Departed from Facility,2025-05-16T03:00+02:00,"Koeln, DE"
55,8,Arrived at Facility,2025-05-16T03:54+02:00,"Seriate, IT"
55,9,Departed from Facility,2025-05-16T05:33+02:00,"Seriate, IT"
55,10,Arrived at Facility,2025-05-16T05:37+02:00,"Treviolo, IT"
55,11,Out For Delivery,2025-05-16T06:00+02:00,"Treviolo, IT"
55,12,Delivered,2025-05-16T10:13+02:00,"GAZZANIGA, LOMBARDY, ITALY"
56,1,Arrived at Facility,2025-05-15T08:52-04:00,"Thief River Falls, MN, US"
56,2,Departed from Facility,2025-05-15T13:10-04:00,"Thief River Falls, MN, US"
56,3,Departed from Facility,2025-05-15T21:17-04:00,"Fargo, ND, US"
56,4,Arrived at Facility,2025-05-16T00:21-04:00,"Louisville, KY, US"
56,5,Export Scan,2025-05-16T02:02-04:00,"Louisville, KY, US"
56,6,Departed from Facility,2025-05-16T11:08-04:00,"Louisville, KY, US"
56,7,Arrived at Facility,2025-05-17T01:18+02:00,"Koeln, DE"
56,8,Import Scan,2025-05-17T02:43+02:00,"Koeln, DE"
56,9,Departed from Facility,2025-05-19T01:00+02:00,"Koeln, DE"
56,10,Arrived at Facility,2025-05-19T01:56+02:00,"Seriate, IT"
56,11,Departed from Facility,2025-05-19T03:47+02:00,"Seriate, IT"
56,12,Arrived at Facility,2025-05-19T05:40+02:00,"Treviolo, IT"
56,13,Out For Delivery,2025-05-19T06:37+02:00,"Treviolo, IT"
56,14,Delivered,2025-05-19T16:28+02:00,"GAZZANIGA, LOMBARDY, ITALY"
57,1,Arrived at Facility,2025-05-13T14:33-04:00,"Thief River Falls, MN, US"
57,2,Departed from Facility,2025-05-13T16:27-04:00,"Thief River Falls, MN, US"
57,3,Export Scan,2025-05-14T01:38-04:00,"Louisville, KY, US"
57,4,Departed from Facility,2025-05-14T05:14-04:00,"Louisville, KY, US"
57,5,Arrived at Facility,2025-05-14T19:28+02:00,"Koeln, DE"
57,6,Import Scan,2025-05-14T23:47+02:00,"Koeln, DE"
57,7,Departed from Facility,2025-05-15T02:40+02:00,"Koeln, DE"
57,8,Arrived at Facility,2025-05-15T03:56+02:00,"Seriate, IT"
57,9,Departed from Facility,2025-05-15T05:49+02:00,"Seriate, IT"
57,10,Arrived at Facility,2025-05-15T05:53+02:00,"Treviolo, IT"
57,11,Out For Delivery,2025-05-15T06:11+02:00,"Treviolo, IT"
57,12,Delivered,2025-05-15T15:51+02:00,"GAZZANIGA, LOMBARDY, ITALY"
59,1,Export Scan,2025-05-15T02:00-04:00,"Louisville, KY, US"
59,2,Departed from Facility,2025-05-15T05:17-04:00,"Louisville, KY, US"
59,3,Arrived at Facility,2025-05-15T19:24+02:00,"Koeln, DE"
59,4,Arrived at Facility,2025-05-15T23:44+02:00,"Koeln, DE"
59,5,Import Scan,2025-05-15T23:59+02:00,"Koeln, DE"
59,6,Departed from Facility,2025-05-16T03:00+02:00,"Koeln, DE"
59,7,Arrived at Facility,2025-05-16T03:54+02:00,"Seriate, IT"
59,8,Departed from Facility,2025-05-16T05:33+02:00,"Seriate, IT"
59,9,Arrived at Facility,2025-05-16T05:37+02:00,"Treviolo, IT"
59,10,Out For Delivery,2025-05-16T05:59+02:00,"Treviolo, IT"
59,11,Delivered,2025-05-16T10:13+02:00,"GAZZANIGA, LOMBARDY, ITALY"
60,1,Departed from Facility,2025-05-16T16:27-04:00,"Thief River Falls, MN, US"
60,2,Arrived at Facility,2025-05-16T16:28-04:00,"Thief River Falls, MN, US"
60,3,Departed from Facility,2025-05-16T21:14-04:00,"Fargo, ND, US"
60,4,Arrived at Facility,2025-05-17T00:12-04:00,"Louisville, KY, US"
60,5,Departed from Facility,2025-05-17T11:51-04:00,"Louisville, KY, US"
60,6,Arrived at Facility,2025-05-18T01:42+02:00,"Koeln, DE"
60,7,Import Scan,2025-05-18T19:20+02:00,"Koeln, DE"
60,8,Departed from Facility,2025-05-19T01:00+02:00,"Koeln, DE"
60,9,Arrived at Facility,2025-05-19T01:56+02:00,"Seriate, IT"
60,10,Departed from Facility,2025-05-19T03:47+02:00,"Seriate, IT"
60,11,Arrived at Facility,2025-05-19T05:40+02:00,"Treviolo, IT"
60,12,Out For Delivery,2025-05-19T06:04+02:00,"Treviolo, IT"
60,13,Delivered,2025-05-19T16:28+02:00,"GAZZANIGA, LOMBARDY, ITALY"
61,1,Arrived at Facility,2025-05-19T15:06-04:00,"Thief River Falls, MN, US"
61,2,Departed from Facility,2025-05-19T16:27-04:00,"Thief River Falls, MN, US"
61,3,Departed from Facility,2025-05-19T21:13-04:00,"Fargo, ND, US"
61,4,Arrived at Facility,2025-05-20T00:26-04:00,"Louisville, KY, US"
61,5,Departed from Facility,2025-05-20T04:18-04:00,"Louisville, KY, US"
61,6,Arrived at Facility,2025-05-20T17:58+02:00,"Koeln, DE"
61,7,Import Scan,2025-05-20T23:17+02:00,"Koeln, DE"
61,8,Departed from Facility,2025-05-21T02:40+02:00,"Koeln, DE"
61,9,Arrived at Facility,2025-05-21T03:57+02:00,"Seriate, IT"
61,10,Departed from Facility,2025-05-21T05:33+02:00,"Seriate, IT"
61,11,Arrived at Facility,2025-05-21T05:40+02:00,"Treviolo, IT"
61,12,Out For Delivery,2025-05-21T06:23+02:00,"Treviolo, IT"
61,13,Delivered,2025-05-21T12:21+02:00,"GAZZANIGA, LOMBARDY, ITALY"
62,1,Arrived at Facility,2025-05-21T16:26-04:00,"Thief River Falls, MN, US"
62,2,Departed from Facility,2025-05-21T16:27-04:00,"Thief River Falls, MN, US"
62,3,Departed from Facility,2025-05-21T21:12-04:00,"Fargo, ND, US"
62,4,Arrived at Facility,2025-05-22T00:16-04:00,"Louisville, KY, US"
62,5,Departed from Facility,2025-05-22T03:38-04:00,"Louisville, KY, US"
62,6,Arrived at Facility,2025-05-22T17:19+02:00,"Koeln, DE"
62,7,Import Scan,2025-05-22T23:55+02:00,"Koeln, DE"
62,8,Departed from Facility,2025-05-23T02:40+02:00,"Koeln, DE"
62,9,Arrived at Facility,2025-05-23T03:51+02:00,"Seriate, IT"
62,10,Departed from Facility,2025-05-23T05:35+02:00,"Seriate, IT"
62,11,Arrived at Facility,2025-05-23T05:40+02:00,"Treviolo, IT"
62,12,Out For Delivery,2025-05-23T05:49+02:00,"Treviolo, IT"
62,13,Delivered,2025-05-23T09:31+02:00,"GAZZANIGA, LOMBARDY, ITALY"
63,1,Export Scan,2025-05-24T00:48-04:00,"Louisville, KY, US"
63,2,Departed from Facility,2025-05-24T12:36-04:00,"Louisville, KY, US"
63,3,Arrived at Facility,2025-05-25T02:04+02:00,"Koeln, DE"
63,4,Arrived at Facility,2025-05-25T18:40+02:00,"Koeln, DE"
63,5,Import Scan,2025-05-25T18:41+02:00,"Koeln, DE"
63,6,Departed from Facility,2025-05-26T01:30+02:00,"Koeln, DE"
63,7,Arrived at Facility,2025-05-26T01:59+02:00,"Seriate, IT"
63,8,Departed from Facility,2025-05-26T03:52+02:00,"Seriate, IT"
63,9,Arrived at Facility,2025-05-26T05:36+02:00,"Treviolo, IT"
63,10,Out For Delivery,2025-05-26T06:35+02:00,"Treviolo, IT"
63,11,Delivered,2025-05-26T09:32+02:00,"GAZZANIGA, LOMBARDY, ITALY"
64,1,Arrived at Facility,2025-05-26T16:37-04:00,"Thief River Falls, MN, US"
64,2,Departed from Facility,2025-05-27T21:11-04:00,"Fargo, ND, US"
64,3,Arrived at Facility,2025-05-28T00:15-04:00,"Louisville, KY, US"
64,4,Departed from Facility,2025-05-28T04:09-04:00,"Louisville, KY, US"
64,5,Arrived at Facility,2025-05-28T17:49+02:00,"Koeln, DE"
64,6,Import Scan,2025-05-28T23:40+02:00,"Koeln, DE"
64,7,Departed from Facility,2025-05-29T02:40+02:00,"Koeln, DE"
64,8,Arrived at Facility,2025-05-29T03:52+02:00,"Seriate, IT"
64,9,Departed from Facility,2025-05-29T05:34+02:00,"Seriate, IT"
64,10,Arrived at Facility,2025-05-29T05:37+02:00,"Treviolo, IT"
64,11,Out For Delivery,2025-05-29T05:49+02:00,"Treviolo, IT"
64,12,Delivered,2025-05-29T13:31+02:00,"GAZZANIGA, LOMBARDY, ITALY"
65,1,Arrived at Facility,2025-05-28T14:43-04:00,"Thief River Falls, MN, US"
65,2,Departed from Facility,2025-05-28T16:27-04:00,"Thief River Falls, MN, US"
65,3,Departed from Facility,2025-05-28T21:05-04:00,"Fargo, ND, US"
65,4,Arrived at Facility,2025-05-29T00:02-04:00,"Louisville, KY, US"
65,5,Departed from Facility,2025-05-29T03:45-04:00,"Louisville, KY, US"
65,6,Arrived at Facility,2025-05-29T17:19+02:00,"Koeln, DE"
65,7,Import Scan,2025-05-29T23:41+02:00,"Koeln, DE"
65,8,Departed from Facility,2025-05-30T02:40+02:00,"Koeln, DE"
65,9,Arrived at Facility,2025-05-30T03:48+02:00,"Seriate, IT"
65,10,Departed from Facility,2025-05-30T06:32+02:00,"Seriate, IT"
65,11,Arrived at Facility,2025-05-30T06:36+02:00,"Treviolo, IT"
65,12,Out For Delivery,2025-05-30T06:51+02:00,"Treviolo, IT"
65,13,Delivered,2025-05-30T14:00+02:00,"GAZZANIGA, LOMBARDY, ITALY"
66,1,Arrived at Facility,2025-05-27T16:32-04:00,"Thief River Falls, MN, US"
66,2,Departed from Facility,2025-05-30T21:13-04:00,"Fargo, ND, US"
66,3,Arrived at Facility,2025-05-31T00:14-04:00,"Louisville, KY, US"
66,4,Departed from Facility,2025-05-31T10:06-04:00,"Louisville, KY, US"
66,5,Arrived at Facility,2025-05-31T23:52+02:00,"Koeln, DE"
66,6,Import Scan,2025-06-01T20:18+02:00,"Koeln, DE"
66,7,Warehouse Scan,2025-06-01T21:07+02:00,"Koeln, DE"
66,8,A delay has occurred due to late processing by UPS brokerage. We are adjusting delivery plans as quickly as possible.,2025-06-02T01:58+02:00,"Koeln, DE"
66,9,Warehouse Scan,2025-06-02T19:28+02:00,"Koeln, DE"
66,10,Import Scan,2025-06-03T00:16+02:00,"Koeln, DE"
66,11,Departed from Facility,2025-06-03T03:03+02:00,"Koeln, DE"
66,12,Arrived at Facility,2025-06-03T04:24+02:00,"Seriate, IT"
66,13,Departed from Facility,2025-06-03T07:17+02:00,"Seriate, IT"
66,14,Arrived at Facility,2025-06-03T07:25+02:00,"Treviolo, IT"
