id,source_id,destination_id,created_at,hours
469,16,60,2025-07-25T07:16:46+00:00,2.8833333333333333
470,60,49,2025-07-25T07:16:46+00:00,4.5
471,49,5,2025-07-25T07:16:46+00:00,8.266666666666667
472,5,3,2025-07-25T07:16:46+00:00,11.316666666666666
473,3,58,2025-07-25T07:16:46+00:00,10.7
474,58,6,2025-07-25T07:16:46+00:00,4.816666666666666
475,33,46,2025-07-25T07:16:46+00:00,4.816666666666666
476,46,31,2025-07-25T07:16:46+00:00,8.683333333333334
477,31,4,2025-07-25T07:16:46+00:00,6.8
478,4,5,2025-07-25T07:16:46+00:00,1.8833333333333333
479,5,3,2025-07-25T07:16:46+00:00,0.2666666666666666
480,3,58,2025-07-25T07:16:46+00:00,1.8166666666666669
481,58,6,2025-07-25T07:16:46+00:00,1.0166666666666666
482,66,19,2025-07-25T07:16:46+00:00,0.2666666666666666
483,19,51,2025-07-25T07:16:46+00:00,4.833333333333333
484,51,50,2025-07-25T07:16:46+00:00,3.1666666666666665
485,50,35,2025-07-25T07:16:46+00:00,7.5
486,35,55,2025-07-25T07:16:46+00:00,1.3333333333333333
487,55,38,2025-07-25T07:16:46+00:00,0.1
488,38,6,2025-07-25T07:16:46+00:00,9.35
489,66,19,2025-07-25T07:16:46+00:00,1.8833333333333333
490,19,50,2025-07-25T07:16:46+00:00,5.266666666666667
491,50,35,2025-07-25T07:16:46+00:00,7.383333333333334
492,35,55,2025-07-25T07:16:46+00:00,1.25
493,55,38,2025-07-25T07:16:46+00:00,0.0833333333333333
494,38,6,2025-07-25T07:16:46+00:00,9.05
495,66,19,2025-07-25T07:16:46+00:00,1.8833333333333333
496,19,50,2025-07-25T07:16:46+00:00,5.233333333333333
497,50,35,2025-07-25T07:16:46+00:00,7.383333333333334
498,35,55,2025-07-25T07:16:46+00:00,1.25
499,55,38,2025-07-25T07:16:46+00:00,0.0833333333333333
500,38,6,2025-07-25T07:16:46+00:00,9.05
501,16,60,2025-07-25T07:16:46+00:00,3.2
502,60,59,2025-07-25T07:16:46+00:00,2.7666666666666666
503,59,5,2025-07-25T07:16:46+00:00,7.0
504,5,3,2025-07-25T07:16:46+00:00,0.8666666666666667
505,3,58,2025-07-25T07:16:46+00:00,2.1166666666666667
506,58,6,2025-07-25T07:16:46+00:00,2.0166666666666666
507,45,53,2025-07-25T07:16:46+00:00,1.35
508,53,36,2025-07-25T07:16:46+00:00,1.4
509,36,3,2025-07-25T07:16:46+00:00,1.75
510,3,58,2025-07-25T07:16:46+00:00,6.233333333333333
511,58,6,2025-07-25T07:16:46+00:00,0.95
512,66,19,2025-07-25T07:16:46+00:00,1.95
513,19,50,2025-07-25T07:16:46+00:00,4.233333333333333
514,50,35,2025-07-25T07:16:46+00:00,7.483333333333333
515,35,55,2025-07-25T07:16:46+00:00,1.0666666666666669
516,55,38,2025-07-25T07:16:46+00:00,2.1666666666666665
517,38,6,2025-07-25T07:16:46+00:00,3.4833333333333334
518,66,19,2025-07-25T07:16:46+00:00,5.833333333333333
519,19,51,2025-07-25T07:16:46+00:00,8.55
520,51,50,2025-07-25T07:16:46+00:00,3.1333333333333333
521,50,35,2025-07-25T07:16:46+00:00,7.55
522,35,55,2025-07-25T07:16:46+00:00,0.9666666666666668
523,55,38,2025-07-25T07:16:46+00:00,0.0333333333333333
524,38,6,2025-07-25T07:16:46+00:00,9.233333333333333
525,66,51,2025-07-25T07:16:46+00:00,4.466666666666667
526,51,50,2025-07-25T07:16:46+00:00,3.2666666666666666
527,50,35,2025-07-25T07:16:46+00:00,7.716666666666667
528,35,55,2025-07-25T07:16:46+00:00,1.0666666666666669
529,55,38,2025-07-25T07:16:46+00:00,2.1666666666666665
530,38,6,2025-07-25T07:16:46+00:00,4.883333333333334
531,66,19,2025-07-25T07:16:46+00:00,2.4
532,19,50,2025-07-25T07:16:46+00:00,4.55
533,50,35,2025-07-25T07:16:46+00:00,7.716666666666667
534,35,55,2025-07-25T07:16:46+00:00,1.2666666666666666
535,55,38,2025-07-25T07:16:46+00:00,0.2
536,38,6,2025-07-25T07:16:46+00:00,9.716666666666669
537,66,19,2025-07-25T07:16:46+00:00,0.8833333333333333
538,19,50,2025-07-25T07:16:46+00:00,4.683333333333334
539,50,35,2025-07-25T07:16:46+00:00,7.283333333333333
540,35,55,2025-07-25T07:16:46+00:00,1.3
541,55,38,2025-07-25T07:16:46+00:00,0.1
542,38,6,2025-07-25T07:16:46+00:00,5.616666666666666
543,66,19,2025-07-25T07:16:46+00:00,2.55
544,19,50,2025-07-25T07:16:46+00:00,4.533333333333333
545,50,35,2025-07-25T07:16:46+00:00,7.283333333333333
546,35,55,2025-07-25T07:16:46+00:00,1.3
547,55,38,2025-07-25T07:16:46+00:00,0.1
548,38,6,2025-07-25T07:16:46+00:00,5.633333333333334
549,66,19,2025-07-25T07:16:46+00:00,2.566666666666667
550,19,50,2025-07-25T07:16:46+00:00,4.633333333333334
551,50,35,2025-07-25T07:16:46+00:00,7.283333333333333
552,35,55,2025-07-25T07:16:46+00:00,1.3
553,55,38,2025-07-25T07:16:46+00:00,0.1
554,38,6,2025-07-25T07:16:46+00:00,5.6
555,66,19,2025-07-25T07:16:46+00:00,0.6
556,19,51,2025-07-25T07:16:46+00:00,75.16666666666667
557,51,50,2025-07-25T07:16:46+00:00,3.1666666666666665
558,50,35,2025-07-25T07:16:46+00:00,1.7166666666666666
559,35,55,2025-07-25T07:16:46+00:00,1.2
560,55,38,2025-07-25T07:16:46+00:00,0.0833333333333333
561,38,6,2025-07-25T07:16:46+00:00,9.25
562,66,19,2025-07-25T07:16:46+00:00,1.1666666666666667
563,19,51,2025-07-25T07:16:46+00:00,4.716666666666667
564,51,50,2025-07-25T07:16:46+00:00,3.1666666666666665
565,50,35,2025-07-25T07:16:46+00:00,7.6
566,35,55,2025-07-25T07:16:46+00:00,1.3
567,55,38,2025-07-25T07:16:46+00:00,0.1
568,38,6,2025-07-25T07:16:46+00:00,5.633333333333334
569,66,19,2025-07-25T07:16:46+00:00,2.1166666666666667
570,19,50,2025-07-25T07:16:46+00:00,4.116666666666666
571,50,35,2025-07-25T07:16:46+00:00,7.433333333333334
572,35,55,2025-07-25T07:16:46+00:00,1.25
573,55,38,2025-07-25T07:16:46+00:00,0.15
574,38,6,2025-07-25T07:16:46+00:00,8.05
575,66,19,2025-07-25T07:16:46+00:00,1.45
576,19,51,2025-07-25T07:16:46+00:00,8.55
577,51,50,2025-07-25T07:16:46+00:00,3.1333333333333333
578,50,35,2025-07-25T07:16:46+00:00,7.533333333333333
579,35,55,2025-07-25T07:16:46+00:00,1.3166666666666669
580,55,38,2025-07-25T07:16:46+00:00,0.1666666666666666
581,38,6,2025-07-25T07:16:46+00:00,7.333333333333333
582,66,19,2025-07-25T07:16:46+00:00,1.1333333333333333
583,19,51,2025-07-25T07:16:46+00:00,2.2666666666666666
584,51,50,2025-07-25T07:16:46+00:00,3.3
585,50,35,2025-07-25T07:16:46+00:00,7.783333333333333
586,35,55,2025-07-25T07:16:46+00:00,1.2166666666666666
587,55,38,2025-07-25T07:16:46+00:00,1.9833333333333332
588,38,6,2025-07-25T07:16:46+00:00,24.066666666666663
589,66,19,2025-07-25T07:16:46+00:00,3.7
590,19,51,2025-07-25T07:16:46+00:00,7.783333333333333
591,51,50,2025-07-25T07:16:46+00:00,3.1333333333333333
592,50,35,2025-07-25T07:16:46+00:00,7.816666666666666
593,35,55,2025-07-25T07:16:46+00:00,1.1666666666666667
594,55,38,2025-07-25T07:16:46+00:00,0.0833333333333333
595,38,6,2025-07-25T07:16:46+00:00,6.983333333333333
596,66,19,2025-07-25T07:16:46+00:00,3.95
597,19,51,2025-07-25T07:16:46+00:00,7.883333333333334
598,51,50,2025-07-25T07:16:46+00:00,3.05
599,50,35,2025-07-25T07:16:46+00:00,7.583333333333333
600,35,55,2025-07-25T07:16:46+00:00,1.25
601,55,38,2025-07-25T07:16:46+00:00,0.1166666666666666
602,38,6,2025-07-25T07:16:46+00:00,10.95
603,66,19,2025-07-25T07:16:46+00:00,3.216666666666667
604,19,50,2025-07-25T07:16:46+00:00,4.2
605,50,35,2025-07-25T07:16:46+00:00,7.816666666666666
606,35,55,2025-07-25T07:16:46+00:00,1.1666666666666667
607,55,38,2025-07-25T07:16:46+00:00,0.0833333333333333
608,38,6,2025-07-25T07:16:46+00:00,7.816666666666666
609,66,19,2025-07-25T07:16:46+00:00,3.066666666666667
610,19,50,2025-07-25T07:16:46+00:00,4.216666666666667
611,50,35,2025-07-25T07:16:46+00:00,7.483333333333333
612,35,55,2025-07-25T07:16:46+00:00,1.4333333333333331
613,55,38,2025-07-25T07:16:46+00:00,0.1166666666666666
614,38,6,2025-07-25T07:16:46+00:00,9.716666666666669
615,66,19,2025-07-25T07:16:46+00:00,3.1166666666666667
616,19,50,2025-07-25T07:16:46+00:00,4.266666666666667
617,50,35,2025-07-25T07:16:46+00:00,7.483333333333333
618,35,55,2025-07-25T07:16:46+00:00,1.4333333333333331
619,55,38,2025-07-25T07:16:46+00:00,0.1166666666666666
620,38,6,2025-07-25T07:16:46+00:00,9.716666666666669
621,66,19,2025-07-25T07:16:46+00:00,0.4333333333333333
622,19,51,2025-07-25T07:16:46+00:00,4.733333333333333
623,51,50,2025-07-25T07:16:46+00:00,3.1
624,50,35,2025-07-25T07:16:46+00:00,7.4
625,35,55,2025-07-25T07:16:46+00:00,1.3833333333333333
626,55,38,2025-07-25T07:16:46+00:00,0.2166666666666666
627,38,6,2025-07-25T07:16:46+00:00,4.316666666666666
